time,x-accel,y-accel,z-accel,x-gyro,y-gyro,z-gyro 
890,1.5017630,-3.17411280,1.39701660,0.30512720,3.61387870,-0.9947941 
900,-2.13083960,-19.6085110,-1.92733240,1.94377320,1.71866940,-0.91751957 
910,0.612915640,-10.3291850,-14.6776530,2.52714940,5.0390270,-1.6022996 
920,-1.68192670,7.47649340,-9.2266550,-1.01464710,-5.4770180,-1.7348573 
930,0.51176060,-19.6085110,-13.4374570,-0.69272120,-8.6761190,7.4253726 
940,13.2435260,9.5073750,-8.927380,2.84693740,-5.32063630,2.5934284 
950,3.34110860,-0.68055180,2.22660760,-1.07817720,3.15175910,-1.5467108 
960,16.1273420,-19.485810,-19.2685360,0.178067220,6.7204340,-2.7049112 
970,6.9964560,-19.6085110,-18.2515980,2.17498560,8.853270,-5.1795263 
980,-2.89099860,6.9294180,-12.1715230,0.430660,-1.97065130,-2.1105394 
990,-4.9500120,-6.5134260,-6.6660560,-1.31274940,-5.9150080,0.38789943 
1000,-7.90744970,-19.5013710,19.6085110,-3.69817830,0.248622150,3.1884112 
1010,17.8445840,19.431940,-6.4080810,2.92970970,-1.33382430,-0.84574294 
1020,-8.7573910,-15.8148990,-9.2853130,1.10963670,5.5151970,-0.71837753 
1030,3.8887820,-19.6085110,-6.24647240,-0.593150140,2.36893530,-2.3484714 
1040,1.9051860,0.880467650,-17.8942640,5.10347370,5.153870,-0.64476824 
1050,-9.68454550,4.273650,-8.7502090,-2.10259820,-3.0506610,-2.3225098 
1060,-4.11443570,-16.3416230,-19.4905970,-1.03633280,-8.2497350,3.613268 
1070,-1.16537770,-8.73704050,0.167594120,-2.67558980,-2.31548480,2.5024095 
1080,12.4061550,6.21953730,-2.05781630,1.16369830,0.92301740,-1.5387696 
1090,18.0385150,-12.2828530,2.40078570,-0.05711590,2.04334430,-0.121256754 
1100,1.54665430,-19.6085110,-19.6085110,4.7250430,6.67706250,-3.0173688 
1110,3.10108970,3.41113880,-7.09401940,-0.275500240,-2.6135870,-1.2654073 
1120,-9.4780460,-6.67443560,-5.94420430,-1.86436070,-5.06957050,0.65301496 
1130,15.3719720,-19.6085110,-14.3699990,1.29869950,-3.87716170,7.6535306 
1140,19.378070,14.1365640,-5.985504E-40,2.1807890,-2.69208310,-1.0180069 
1150,-3.77326180,-11.7435590,-7.87033940,1.18813290,5.47823950,-0.6560693 
1160,-2.80301170,-19.6085110,-3.69006350,3.8215730,-1.96179380,-0.22479841 
1170,-10.665570,10.4315370,-19.295470,5.02864270,5.69692950,0.4636467 
1180,-0.0622492430,4.958990,-6.7031660,-1.14598320,-3.5060610,-2.0308216 
1190,17.574040,-19.6085110,-19.6085110,-2.70888190,-8.5102690,7.272656 
1200,19.1907230,3.19087240,6.9814920,2.4089470,-6.98341130,0.18509217 
1210,3.10288550,-6.115390,4.7590740,0.61055980,3.28126260,-1.2950343 
1220,6.68700550,-19.6085110,-19.6085110,0.61025440,9.7335270,-2.8722885 
1230,-7.1012020,3.05739550,-19.3912370,4.6996920,8.3267040,-0.46395215 
1240,-2.58513930,0.67815760,-9.2188740,-1.14109620,-3.20368270,-3.140458 
1250,-1.8160020,-6.7073560,-10.1526130,-1.23058810,-8.0515090,3.55829 
1260,-10.7272210,-9.6055370,11.7974290,-7.23814250,-7.04816340,2.5622742 
1270,17.503410,12.9256960,-3.25012870,0.809701860,-0.39797870,-1.6175711 
1280,18.8890550,1.2527660,19.6085110,1.37017070,1.88635180,0.1001819 
1290,19.3212070,-19.2038920,-16.169240,8.232020,5.91012140,0.27366763 
1300,5.18643950,6.15249970,-4.27005860,1.02136670,-2.69910810,-0.7461719 
1310,-12.4013660,-6.6217630,-5.8101290,-2.280360,-3.58822250,-0.12522738 
1320,-5.63475370,-19.6085110,14.7273330,-1.2171490,-2.99568320,6.825808 
1330,19.6079140,17.9840470,-6.9563530,2.16063050,-4.1428880,-0.3323107 
1340,-9.2332390,-14.3885540,-8.96029950,1.64475460,4.71649070,-0.4709771 
1350,17.0383360,-19.6085110,-18.2510,4.5750750,-0.526565850,-1.1010846 
1360,-12.114660,0.83677350,-14.1449430,3.254690,2.32464770,0.21563543 
1370,-8.7172880,-0.828992370,-6.18482160,-1.46393860,-2.27852730,-0.86437434 
1380,19.6079140,-19.6085110,-19.6085110,-2.23423960,-9.52644350,9.973597 
1390,19.6079140,11.60290,-3.04841730,0.27702740,-5.3627860,0.05467244 
1400,-0.908599560,-11.06959150,-4.09228940,2.36465930,3.96543170,-1.3967434 
1410,19.6079140,-19.6085110,1.49817170,0.410501450,4.99687770,-0.20647246 
1420,8.708310,0.906205360,-9.4032270,3.70398140,7.75646160,-2.3289237 
1430,0.114323130,0.959476350,-8.8393930,-0.68355820,-0.172569440,-1.3726143 
1440,-0.0359130240,-3.36385350,-6.1614780,-1.78800260,-4.73176240,2.0222695 
1450,-19.609110,-11.98537350,9.7970730,-6.774190,-1.27090510,0.9315695 
1460,11.2934490,8.6406740,7.90086560,-0.307265220,-1.04091440,-2.162463 
1470,-0.460285280,-5.90649560,-4.3011830,0.917214160,0.259617720,1.557401 
1480,-2.56119730,-12.6701150,-11.074380,3.09036730,-0.228769030,-3.794695 
1490,-5.0948610,-4.1988310,-10.5350860,4.2445970,6.7699140,-1.2296717 
1500,-9.6887360,3.82533570,-5.25826550,-1.26174210,1.59008230,2.2192733 
1510,11.3850280,-19.6085110,-16.6851920,-4.45168070,-2.99171260,0.27916542 
1520,-19.5618250,-14.3209170,0.63745620,-5.70884130,-2.937040,-1.0995574 
1530,12.9370690,15.893310,5.4120930,-1.01861770,-0.133474050,-1.4776831 
1540,-0.93673140,-5.1134160,9.517550,0.57085360,-1.00212440,0.75441855 
1550,2.90835640,-1.99018010,14.7153630,-2.1279490,7.24944350,-2.466063 
1560,-6.9192430,-9.686940,-7.06469060,0.668592040,5.3007830,-3.0906727 
1570,-1.78667310,4.0270470,-5.85980840,2.68261480,1.58763870,-2.6013696 
1580,-1.68072960,-14.319720,-10.5147350,-0.73028940,0.445015340,2.830444 
1590,-19.5570370,-19.6085110,1.29107330,-4.4861940,0.64537910,-0.20097467 
1600,2.1356280,-1.74178170,-5.30495260,1.91628430,-3.89823650,-0.5174029 
1610,-11.19708250,-9.3930520,-6.1213750,0.397673280,-0.275500240,-1.4807373 
1620,0.780509770,-15.9076750,-12.2894370,-1.44713970,-1.15117550,0.9108001 
1630,-0.070628950,-19.6085110,-0.77811560,1.05893490,-1.88818440,-0.2098322 
1640,-4.8925510,-8.8591450,-5.02842240,1.21409460,-0.1065959860,-0.9819659 
1650,-2.9155390,-7.83682060,-5.4031150,0.485332430,0.508545340,-1.455081 
1660,-2.35888720,-7.4172370,-4.37660070,0.78312920,0.65545840,-0.5015204 
1670,1.42095880,-8.4186120,-4.63936420,0.35857790,-0.0632245540,-0.22907446 
1680,0.608127240,-11.4323130,-0.28610710,0.597731650,0.25076020,0.32528573 
1690,0.056862290,-9.6935240,-1.65020350,0.64293570,0.486248730,0.01282817 
1700,-1.34673850,-9.7408090,-1.56999780,0.560774270,0.80114980,0.24678956 
1710,-1.56101950,-9.70848750,-1.77170920,0.256257980,0.42974370,0.033292156 
1720,-0.782903970,-9.5067770,-1.55204130,0.20983220,0.419053550,0.129198 
1730,-1.56520940,-9.8341840,-1.28269350,0.033597590,0.410806860,0.18325958 
1740,-1.2288240,-9.5343090,-1.59034850,-0.0177150930,0.33689220,0.13316862 
