time,x-accel,y-accel,z-accel,x-gyro,y-gyro,z-gyro 
690,3.8887820,-8.5329350,-8.2121110,0.0109955740,2.23057440,-0.40439278 
700,2.2978350,-10.0071650,-1.5963340,-1.18935470,-2.09496240,1.4947872 
710,4.02824450,-15.8903170,-4.67767140,-1.52380340,-2.00485970,3.1587842 
720,2.06499890,-7.4729020,-0.361524460,-0.121562180,-2.8289170,0.41874814 
730,4.7596730,-3.8157590,0.596156240,0.040622540,-0.77885320,-0.46670106 
740,-13.3177470,-13.9426340,-11.6310320,1.6435330,0.98502020,-1.6077974 
750,2.02669170,-19.555840,-11.1168770,0.419969860,-0.5146540,-0.12644911 
760,10.8445370,-16.1141740,-3.4937390,0.55527650,1.65269590,-0.68203104 
770,6.2716110,-9.5402960,0.228646260,-0.89033610,1.22173050,-1.7376062 
780,2.20146850,-8.4186120,-3.57334610,0.432187170,4.09249160,-1.1994339 
790,1.80223540,-6.24886660,-5.8131220,0.828638730,1.7070630,-0.7535023 
800,-2.52887560,-5.7035870,-8.4575180,-0.55649820,-0.0818559450,0.13836098 
810,17.9666880,-19.6085110,-2.75093770,-1.64261660,-2.63954880,3.6432004 
820,0.031723170,-12.5970930,3.80438660,-2.33014540,-2.76935770,-0.23854288 
830,5.7221420,-1.75674550,-1.82378320,0.197309480,-1.45691360,-0.03604105 
840,1.99915840,-5.71795230,-1.6322470,0.50060410,0.665537660,-1.6597209 
850,3.22618680,-5.6557030,5.06253960,-1.45874620,-0.89003070,1.3720033 
860,7.7021470,-7.88231040,1.87465990,-0.66003990,-1.95751760,0.8078693 
870,5.8047420,-9.8341840,-7.7524250,0.63774330,0.724180760,-0.25228736 
880,1.34793560,-6.71334170,-3.5374330,0.00274889360,5.12424330,-2.2455406 
890,2.51810170,-6.9868790,-3.89117620,0.79595740,2.9306260,-1.0207558 
900,0.273537550,-6.6822170,-6.1052140,0.108734010,2.85548950,-0.6704246 
910,-1.8213890,-11.35510,-1.62506440,-1.42178880,-1.60962990,1.6105462 
920,7.857770,-19.6085110,-2.5564090,-2.20644520,-2.69208310,3.1581733 
930,1.52091660,-5.7371060,-2.37684370,0.124921940,-3.27698660,0.5317582 
940,4.24791240,-1.56520940,-0.222660770,0.21716260,-0.73120570,-0.8775079 
950,-10.4572740,-13.8815810,-13.7361340,1.15270270,0.63774330,-0.7333437 
960,1.58256730,-14.3532390,-8.98424150,1.03450020,-0.201890960,-0.48380527 
970,13.7056070,-14.6219880,-4.1671080,1.41934540,0.299934830,-0.4373795 
980,8.8477730,-8.3396030,-9.0123740,-0.368962620,1.87657810,-0.77091193 
990,0.3621230,-5.7251350,-4.71777440,0.167377080,4.2720860,-1.6777414 
1000,1.53528190,-8.5628620,-4.16950230,0.462119550,2.89550140,-1.2110404 
1010,3.55299520,-6.87495040,-5.41927580,-0.05803220,1.69637270,-0.3839288 
1020,0.246004220,-10.0287120,-1.28149640,-1.2764030,-1.64231120,1.9144517 
1030,12.449250,-19.6085110,-3.64756630,-1.81976760,-1.85244880,3.606243 
1040,2.83353780,-4.06415750,-2.41215830,0.137139250,-2.5915960,0.7021896 
1050,3.81755470,-2.92870710,-1.19171390,0.482888970,-0.49724430,-0.95814216 
1060,-14.6142070,-16.9844670,-15.8077160,0.459370670,0.492968260,-0.5384777 
1070,1.97342070,-16.9246120,-9.5953620,1.20035020,-0.50060410,-0.63407815 
1080,11.5669870,-15.005060,-3.33332730,0.72540250,0.61239240,-0.7663304 
1090,4.356250,-8.9686790,0.32261870,-1.29442350,0.74678280,-1.3219124 
1100,0.972644450,-8.48265650,-2.81019430,0.388815730,4.1337250,-1.078788 
1110,5.8448450,-6.36019660,-6.1435220,0.76633040,2.39245370,-0.8335256 
1120,1.17914440,-7.45853660,-9.4110080,-0.088575460,1.43339530,-0.28710666 
1130,14.1443450,-15.6467070,-0.243011470,-1.62062550,-3.18077540,2.8814514 
1140,2.44268420,-18.8118420,1.84832370,-2.25103830,-3.81821320,-0.08093964 
1150,1.79505280,-3.37821870,-7.90266130,1.46363320,-2.9214630,0.35521814 
1160,3.134010,-4.0126820,-1.83934550,0.278859970,-0.209526780,-1.4498887 
1170,2.56359150,-12.57434750,-7.6422920,-0.82008660,-0.88758720,0.6994407 
1180,2.75512770,-18.192940,-6.2171430,0.045509460,-1.2150110,0.46822822 
1190,9.4942060,-15.348030,-3.7636850,1.41873460,-1.01464710,-0.8573494 
1200,3.29681560,-7.3735430,-6.34224030,0.423940480,3.2843170,-1.958434 
1210,3.19566080,-7.41663840,-3.2088290,0.511599660,2.71132540,-1.0467176 
1220,3.8995560,-6.53078370,-6.5421560,0.407447130,2.01371720,-0.8689558 
1230,0.75537060,-6.80013130,-7.9643120,-0.458759780,0.51557030,-0.16157386 
1240,15.6963860,-18.9770410,-2.62763640,-1.58916590,-2.3255640,3.314555 
1250,0.67935470,-11.9781910,2.90057540,-2.39459180,-2.6346620,-0.21777347 
1260,4.19224740,-2.97120430,-6.66545770,0.66492680,-1.16675260,0.36071593 
1270,2.9957450,-4.29579640,-2.47859740,0.423940480,-0.146302220,-1.382388 
1280,2.20685550,-10.1819410,-3.30399820,-1.0335840,-0.94470310,0.9795224 
1290,1.98958160,-2.2858640,4.53401950,-0.25106560,-1.88299210,1.287704 
1300,2.28526540,-9.104550,-4.45979930,0.99845920,-0.618501070,-0.63407815 
1310,4.5651440,-9.1302880,-3.95222850,0.477696630,1.69270750,-2.123673 
1320,4.50409170,-7.56148770,-3.01190570,0.51648660,2.46239780,-1.208597 
1330,2.6958710,-7.0293760,-5.2546740,0.231517930,2.1264220,-0.6881397 
1340,-1.09654440,-7.003040,-8.155250,-0.80359320,0.316733630,0.07574729 
1350,15.12955950,-18.8926450,-3.75530530,-1.45233210,-2.04334430,3.5650096 
1360,-0.096366620,-9.4744550,3.60866050,-1.7657060,-1.69545650,0.15271631 
1370,5.8155160,-2.1673510,-2.82096820,-0.178067220,-0.73670350,0.17715092 
1380,-4.24192670,-11.2162360,-5.5689130,0.475253160,0.938289050,-1.287093 
1390,1.31202260,-12.5869170,3.29202720,-1.39002380,-0.27824910,0.75808376 
1400,4.57950930,-1.25635730,-0.77033440,-0.234877690,0.71013090,0.5696318 
1410,5.01226140,-8.766370,-6.83484750,0.652709540,1.49784160,-0.5314528 
1420,1.30663560,-6.45656350,-4.5471880,0.53267450,4.90219350,-2.053729 
1430,3.0741550,-8.0738470,-3.53922870,0.60720,2.81089640,-0.75747293 
1440,2.18949750,-5.9693430,-5.59105970,0.451123980,2.37809850,-1.1545353 
1450,-0.166995570,-5.9669490,-7.7434470,-0.343306270,0.229074460,0.33536503 
1460,13.271060,-18.4730630,-5.32769730,-1.31000050,-2.62946940,3.0793717 
1470,4.14795450,-12.7108160,3.21840570,-2.19025730,-2.40375470,-0.077579886 
1480,3.32135630,-3.59668950,-3.81097050,-0.051007250,-1.02900250,0.24953845 
1490,1.66875860,-5.73052170,-2.25054960,0.715934040,0.1111774740,-1.3316863 
1500,1.77290630,-11.0779710,-3.77206470,-1.21317840,-0.471282540,1.0595458 
1510,2.16256260,2.55581020,1.48799630,-0.133168620,-0.52137350,0.6774496 
1520,5.33009150,-7.18679480,-3.22798250,0.825278940,-0.544586360,-0.46609017 
1530,4.1778820,-9.9730470,-4.1689040,0.252592770,1.09864120,-1.5460999 
1540,2.1727380,-7.28854850,-3.5176810,0.34544430,3.25927160,-1.0439687 
1550,1.77350490,-7.539940,-5.3193180,0.611781540,1.5913040,-0.8014552 
1560,-1.2102690,-6.92881970,-9.3553430,-0.53420170,0.865290640,0.35185838 
1570,13.0346330,-19.0404870,-5.14813230,-1.25410640,-2.02868340,3.6114354 
1580,1.03848490,-12.9376680,3.28604170,-1.99203160,-2.7195720,-0.26236662 
1590,4.6890440,-3.35547380,-2.38342790,0.1197295860,-1.27426490,0.016798794 
1600,-0.83797060,-8.8256260,-1.11629650,0.667064850,0.404392780,-1.4367551 
1610,1.2342110,-8.0894090,3.41293450,-1.50822630,-0.212886540,0.6227771 
1620,5.70837550,-6.65468360,1.95366860,0.07208210,-1.6682730,0.79443026 
1630,4.25449660,-8.5664540,-6.53676940,1.16522550,0.432798030,-0.61361414 
1640,0.0173579620,-7.68000030,-3.38360550,0.25106560,4.54269930,-2.6771169 
1650,2.90057540,-8.1091610,-3.65115760,0.74586650,1.64964160,-1.1349876 
1660,0.936132850,-6.75224730,-5.61619850,0.252898220,1.79136230,-0.45875978 
1670,-1.8932150,-7.43519350,-5.18404530,-1.12582470,-1.03938720,0.47250426 
1680,9.7545770,-17.6889610,-4.03961660,-1.53449340,-2.32617470,3.0784554 
1690,0.405218630,-8.9387520,1.64122520,-1.33138080,-2.8203650,0.05497787 
1700,5.48631330,-4.4586020,0.469263520,-0.684779940,-0.75564030,-0.03634648 
1710,-7.7913310,-11.6100830,-9.3756940,1.05374250,0.719599250,-1.4110987 
1720,0.307654920,-5.16908170,1.82617740,-0.84818640,-0.43615780,0.49449542 
1730,6.23390250,-8.0894090,3.3285390,0.0381790770,-2.2571470,0.86529064 
1740,4.01866770,-9.3140430,-5.65211150,0.84268860,0.510683360,-0.26419923 
1750,-0.116118780,-6.6008140,-3.83910250,0.465784760,4.37837650,-2.2122486 
1760,2.96521880,-7.7434470,-3.03524920,0.754418550,1.97278930,-1.061073 
1770,0.58598090,-6.3679780,-6.0393740,0.32223140,2.40131140,-0.8005389 
1780,-3.03225640,-4.85843370,-6.34224030,-1.17652640,-0.524427830,0.43371433 
1790,12.64617350,-19.5767880,-5.56232930,-1.4007140,-2.04975840,3.492011 
1800,-0.71407070,-8.1181390,-1.13126030,-1.33748950,-2.78921080,-0.0852157 
1810,6.1842230,-3.3099840,0.50338090,-0.348804060,-1.12368670,-0.19303341 
1820,-10.0406840,-12.8957690,-10.1017350,1.12399210,0.90927290,-1.543351 
1830,1.11988780,-3.63559530,0.529717150,-0.01435533350,-0.439517560,0.19639318 
1840,6.7115460,-7.95054530,1.90698170,-0.238237440,-2.1823160,0.6224717 
1850,5.26185660,-8.3084780,-8.4844520,0.94195420,0.61605760,-0.5354234 
1860,-0.101155020,-6.6373260,-2.73238280,0.367740870,4.41838840,-2.2327125 
1870,2.6946740,-8.9968120,-3.80019660,0.757167460,1.86405530,-1.1780536 
1880,1.95725990,-6.61637640,-5.56173040,0.187841060,1.77822880,-0.3652974 
1890,-2.1326350,-8.6448640,-2.77607680,-1.1966850,-1.09436510,1.3179418 
1900,7.79671760,-17.4052490,-5.63235950,-1.28831480,-2.1957550,3.503312 
1910,1.31561390,-5.74249270,-1.11809220,-0.65423670,-3.25774430,0.06658431 
1920,4.4574050,-4.56334830,0.412999780,-0.218689750,-1.37108710,-0.8185594 
1930,-14.3717950,-14.3652110,-17.5854110,1.89643120,1.12338110,-0.81122905 
1940,-4.02405450,-12.0961060,-5.12359140,-0.0024434610,-0.488997640,-0.5012149 
1950,9.5067770,-13.4697790,-3.37462740,1.00334620,-0.67378440,-0.54244834 
1960,6.88392830,-13.0657570,5.7101710,-0.246789560,0.285274060,-1.4966198 
1970,2.07577280,-7.5782470,-2.6946740,0.87903510,2.67772770,-1.382388 
1980,2.83653040,-7.48128180,-5.2696380,0.92240650,0.4737260,-0.7312057 
1990,2.89997670,-9.0482860,-9.3673140,0.105985120,0.081245080,0.4120286 
2000,8.2767550,-14.8302840,-3.19625930,-1.3915510,-2.93734550,3.3637295 
2010,1.23241530,-13.3746090,2.62823490,-2.58090570,-2.5671610,-0.956615 
2020,7.7416510,-3.66312860,-3.81815310,6.1086525E-40,-1.59649630,0.024740042 
2030,0.38426940,-9.0033950,0.621295330,0.263588340,-0.582765460,-1.4837917 
2040,0.0778115540,-6.84083270,5.86818840,-1.70614660,-1.1783590,0.4071417 
2050,6.0417680,-8.3090770,3.13341140,0.187535630,-2.04609320,1.2773192 
2060,3.5440170,-9.6480340,-4.10665460,0.737925230,-0.578489360,-0.7333437 
2070,-0.651821430,-9.28650950,-2.9598320,0.31734450,2.77638240,-2.4193318 
2080,3.47937370,-7.83083530,-3.56616350,1.14903750,0.417831840,-0.73364913 
2090,1.99377140,-6.58405450,-5.2750250,0.9792170,0.90560770,-0.9560041 
2100,-1.43173270,-4.47177030,-5.77601150,-0.725097060,-0.69791350,1.3686435 
2110,15.2881750,-19.6085110,-9.2176760,-1.63192650,-3.33715680,3.7626245 
2120,-0.223857860,-10.0107560,0.75297640,-0.774882560,-4.70244070,-0.5821546 
2130,6.80791230,-3.27167650,-1.11629650,-0.50029860,-2.95139550,-0.93187493 
2140,-0.946906750,-11.1976810,-2.8197710,0.29199360,-0.72479160,-1.412015 
2150,-0.250792620,-8.8178440,-0.53630120,-0.847880960,-1.49723080,0.3484986 
2160,4.69383240,-8.9130140,3.07654930,0.268169850,-1.6407840,1.4349225 
2170,4.5836990,-11.0187150,3.59010550,0.094684120,-1.26388010,-1.2373075 
2180,-1.32279650,-7.71711060,-3.38540120,0.3106250,3.5567630,-1.5690074 
2190,4.00011250,-8.5107890,-3.36086060,1.00334620,0.7638870,-0.795652 
2200,1.73579620,-8.8340050,-5.6479220,0.45509460,1.14476140,-0.21227567 
2210,-1.90219330,-6.9773020,-3.77266340,-0.7864890,-1.84328590,1.7577647 
2220,2.41096120,-18.6149180,-1.54665430,-2.2189680,-2.4908030,0.3381139 
2230,-0.571615640,-4.78960040,-1.23480950,-0.353690980,-4.97488640,0.13041973 
2240,4.0647560,-6.3811460,-0.93673140,-0.376903860,-1.80999370,-1.104139 
2250,-1.90937590,-7.4729020,-13.9510140,0.51709740,-0.0332921560,-0.12461651 
2260,-3.66851540,-11.0013570,-4.80456450,0.504269240,-1.46118960,-0.6621779 
2270,6.77618930,-6.73429060,-2.84311460,0.54031030,0.83230390,-0.26542094 
2280,8.8214360,-10.1735610,1.72382520,-0.065668020,0.278859970,-1.6548339 
2290,1.12886610,-7.26700070,-1.73160640,0.98502020,2.57998940,-1.180497 
2300,4.9978960,-7.61116740,-4.0845080,0.885143760,1.03908180,-1.1233811 
2310,4.5250410,-9.7952780,-6.57088660,0.220827790,1.43217360,-0.09560041 
2320,1.71664260,-9.3445690,-2.27449150,-1.05801860,-2.26325580,2.069917 
2330,11.1055050,-19.600730,-4.47655870,-1.55862270,-2.97338650,2.663067 
2340,-1.18034150,-6.7301010,0.52672440,-0.43646320,-4.42907860,-0.14477506 
2350,4.4825440,-3.53563740,0.113724580,-0.494800840,-1.57572690,-0.81092364 
2360,-8.8441810,-14.71596050,-15.1175880,-0.0271835030,-0.434936050,-0.3866777 
2370,1.99137720,-8.2049290,-7.48666860,1.1853840,-1.55159770,-1.0512991 
2380,12.8460890,-9.7180640,-3.21062450,0.0204639860,2.43124370,-0.63224554 
2390,7.325060,-10.2501760,0.597353340,-0.1096503140,-0.23029620,-2.2314909 
2400,2.41814370,-7.5279690,-2.01531930,0.55466560,3.26202030,-1.0601566 
2410,4.2443210,-7.1999630,-4.3011830,0.828333260,1.7247780,-0.870483 
2420,4.1724950,-8.1666220,-7.738060,-0.019853120,1.35642620,-0.16829337 
2430,1.7974470,-9.34217550,-0.65122290,-1.33810030,-1.60504840,2.0977113 
2440,6.2039750,-19.5378840,-3.44944620,-1.55648470,-2.95017360,3.1456506 
2450,1.30543850,-5.2971710,-1.4018050,-0.271224170,-3.0943380,0.19639318 
2460,4.4849380,-3.45243880,-0.511162040,-0.113010070,-1.08947810,-0.8335256 
2470,-6.30453160,-15.0577330,-15.3833450,0.44562620,-0.58765240,-0.27458394 
2480,-1.28688340,-18.965670,-8.5676510,0.526565850,-0.78709990,0.15057829 
2490,11.3934070,-19.6085110,-3.5494040,0.257785140,1.11879970,-0.4147775 
2500,6.6433110,-10.1166990,-3.26748680,0.187535630,0.520151730,-1.7864754 
2510,0.255581020,-7.1855980,-3.92289950,0.73120570,4.03110,-1.1814134 
2520,3.54341840,-8.370130,-4.19404270,0.83535820,1.45538640,-0.6160576 
2530,2.46363350,-9.2553850,-7.9014640,0.290466430,0.954476950,0.017715093 
2540,2.60848280,-9.1632080,-1.7854760,-1.33504590,-2.72598620,2.3545802 
2550,0.763151760,-19.3553260,1.13126030,-2.50607470,-2.80753660,-0.122478485 
2560,3.89057780,-2.56119730,-4.04021550,0.440433830,-1.0399980,0.33078352 
2570,2.46542930,-6.84442420,-0.226252060,0.43524150,-0.140193570,-1.491122 
2580,4.22397040,-9.52533150,1.45747030,-1.4324790,-0.99998640,1.1551461 
2590,3.51708220,-7.74524260,2.4726120,-0.263588340,-1.03297320,1.3524556 
2600,1.72382520,-9.1153240,-3.35726930,0.81672680,-0.309403240,-0.46700647 
2610,5.1068320,-8.1181390,-6.14471860,0.398284140,2.5812110,-2.5549438 
2620,1.73220490,-7.87273360,-3.96719220,0.74525560,2.62305550,-0.945314 
2630,-0.9080010,-5.76044940,-6.47511860,0.50060410,2.357940,-0.7470882 
2640,-0.51415480,-8.9082260,-3.56257220,-1.52655220,-1.27182150,0.8604037 
2650,4.1234140,-18.4173970,-5.59465070,-1.8136590,-2.12306210,3.7232237 
2660,0.916979250,-2.75153640,-5.2427030,0.55191680,-2.9376510,0.43127087 
2670,2.16375970,-4.149750,-1.87465990,0.402254760,-0.76266530,-1.1908818 
2680,0.496796850,-11.6322290,-5.7981580,-1.027170,-0.96638880,0.7067711 
2690,0.59436060,-16.6420960,-3.47997210,0.242208060,-1.16125490,0.7244862 
2700,3.73734880,-12.0685720,-3.32075790,0.52900930,-0.53084190,-0.98563105 
2710,2.8556840,-6.5912370,-5.29956530,0.32314770,3.93091770,-3.1019738 
2720,1.51313540,-7.70693540,-4.23055460,0.97555180,2.97766260,-1.0351112 
2730,-0.1071405260,-7.1041950,-5.01824670,0.44654250,2.30876520,-0.59895337 
2740,-1.19949510,-5.8490350,-8.0121960,-0.62033370,-0.215330,0.12217305 
2750,11.7698960,-18.192340,-4.8554410,-1.26113130,-2.91474340,3.0870075 
2760,1.75854110,-8.1145480,3.57334610,-1.87718890,-2.58976320,0.14019357 
2770,6.03697970,-3.21900420,-0.53989250,-0.8839220,-0.82375180,0.086437434 
2780,-4.72555540,-9.4026290,-4.34368040,1.01128750,0.359799620,-1.5974126 
2790,0.902614060,-3.09690,6.56250670,-0.796262860,-0.0922406540,0.4978552 
2800,11.9512570,-8.1211320,-3.24653740,-0.274583940,0.32039880,0.40744713 
2810,7.95832630,-9.12729550,-0.64404030,0.477696630,1.30053210,-1.9086485 
2820,-0.663792430,-7.6518690,-3.09091450,0.334448720,4.4159450,-1.5696182 
2830,4.5376110,-6.45835920,-4.97634840,1.02564280,1.37872290,-0.80939645 
2840,3.0077160,-8.0086050,-6.85579630,0.072387530,1.17347220,-0.030848695 
2850,6.36678080,-13.0615670,-1.91416430,-1.59802350,-2.29074480,2.055867 
2860,13.2088110,-19.6085110,-2.25892930,-1.41598560,-3.65297410,3.3472362 
2870,0.843357560,-3.82294150,-2.50014520,0.123089340,-2.62977480,0.45753807 
2880,3.9540240,-3.74572850,-0.279523040,0.149661990,-0.71074170,-0.7892379 
2890,-8.54730,-16.3936980,-15.5479460,0.5351180,0.247094990,-0.44226643 
2900,-8.54730,-16.3936980,-15.5479460,0.5351180,0.247094990,-0.44226643 
2910,5.59465070,-17.726670,-2.54324080,0.84055060,0.849713560,-0.7153232 
2920,6.34044460,-10.2094750,-1.86568160,-0.076969020,0.221133220,-2.5418103 
2930,1.709460,-6.8976950,-2.85688110,0.53847770,3.72566720,-1.1682798 
2940,3.80857630,-5.5970450,-6.0812720,0.85979280,2.10840130,-0.94959 
2950,-0.262763650,-7.5537060,-7.33523560,0.080023350,0.0818559450,0.11759156 
2960,14.1036430,-17.515380,-4.384980,-1.26296390,-2.61480880,2.8005116 
2970,2.15178870,-17.3555680,0.137068050,-1.51066970,-3.84600760,1.4618006 
2980,1.41078340,-2.65696530,-4.52623840,0.171958570,-2.21224860,0.6059783 
2990,3.82174440,-4.9051210,-1.28269350,0.193033410,-0.41202860,-1.1667526 
3000,1.3539210,-9.5349080,-4.07792430,-1.38452610,-1.0286970,1.2092078 
3010,3.58531710,-8.3348150,5.4186770,-0.441350130,-1.10047380,1.1047498 
3020,1.40659340,-13.3883760,-3.27287360,1.02686450,-0.42791110,-0.9654725 
3030,5.25227980,-9.5271270,-0.131082550,-0.54977870,1.72202910,-2.371379 
3040,2.14400770,-7.56148770,-2.94307260,0.919046760,2.46789550,-1.1145236 
3050,2.62763640,-6.0752870,-6.1231710,0.720210130,2.08854820,-1.0864239 
3060,-0.0915782150,-8.2396450,-7.6446860,-0.037568210,0.244956970,0.15057829 
3070,14.5920610,-17.9708790,-4.81054970,-1.28037360,-2.5915960,2.5806003 
3080,3.78822570,-19.0512620,0.938527050,-1.54854350,-4.5234570,1.4853189 
3090,1.17196180,-3.60447070,-4.843470,0.219300630,-2.55341670,0.46517387 
3100,-0.365115760,-5.76284360,-1.06901110,0.326202030,-0.087353730,-1.2318097 
3110,-3.0089130,-10.1627870,-6.56310560,-0.81367250,-0.75838920,0.3866777 
3120,4.0473980,-18.0510850,-3.5494040,-1.90040180,-2.2705860,3.5967746 
3130,-0.102352120,-5.25227980,-2.68090720,0.193949710,-3.45780280,0.23304509 
3140,5.4348380,-2.37145690,-1.64122520,-0.260534020,-1.14964840,-0.5833763 
3150,-11.735180,-12.3582710,-11.239580,1.33993290,0.739452360,-0.93767816 
3160,-0.087388360,-13.8175360,-6.8845270,0.704022170,0.597120760,-0.21930063 
3170,1.8094180,-9.1452520,-3.8756140,0.382401650,0.165544480,-0.1386664 
3180,0.98162270,-9.3469640,-3.33931280,0.241291780,0.233655960,-0.016798794 
3190,1.39881230,-9.493010,-2.57855530,0.17409660,-0.088575460,-0.037873644 
3200,1.40779050,-9.76415350,-2.15597870,0.195171450,-0.113620940,0.03481932 
3210,1.41018490,-9.6731730,-1.8758570,0.181732420,0.406530830,0.07360926 
