time,x-accel,y-accel,z-accel,x-gyro,y-gyro,z-gyro
1170,2.31998130,9.9862160,1.15999070,0.55313850,-3.42909220,0.22021692
1180,2.60010310,10.14602850,3.05081150,0.150578290,-0.788016140,0.06688975
1190,0.35494040,10.1358530,-0.79786770,0.0378736440,1.0717630,-0.269697
1200,-5.4468090,7.64408730,-1.80223540,-0.240070040,0.6756170,0.06566802
1210,2.07337860,9.8377750,-0.66917940,0.083688540,-2.52195720,0.109650314
1220,-1.04985750,9.5750110,-1.16178630,0.0879645940,0.229685340,0.13561209
1230,0.224456410,9.79587650,-0.471059170,0.0833831060,-0.0238237440,0.20586158
1240,0.281917240,9.92336750,-0.982221250,0.0048869220,0.0222965810,0.14049901
1250,0.49021280,9.8335850,-1.00077630,0.097738440,0.067806040,0.02321288
1260,0.36691140,9.7455980,-1.13006320,0.148440260,0.080939640,0.00580322
1270,0.26455930,9.682750,-1.25695590,0.187535630,0.0586430650,-0.03145956
1280,0.302267970,9.6887360,-1.55263980,0.234266820,0.030237830,-0.046120327
1290,0.223857860,9.6294790,-1.74238030,0.251676470,0.0171042270,-0.027183503
1300,0.295085370,9.6438450,-2.1326350,0.215940860,0.00122173050,-0.007330383
1310,0.417189660,9.7204590,-2.31399580,0.105679690,-0.0277943690,-0.027794369
1320,0.223259310,9.5887780,-2.16196420,0.0131336030,-0.0213802830,-0.03726278
1330,0.342370840,9.6354650,-2.1673510,0.0467311930,-0.0122173050,-0.019242255
1340,0.164002820,9.5696240,-2.2607250,0.0284052340,0.0064140850,-0.021991149
1350,0.234033210,9.6330710,-2.3098060,-0.0271835030,0.010384710,-0.0036651916
1360,0.186149180,9.567230,-2.10031340,-0.0775798860,0.0177150930,0.029626964
1370,0.315436070,9.6043410,-1.91536140,-0.081550510,0.0366519130,0.062002823
1380,0.507570740,9.7288390,-2.12305830,-0.087353730,0.040622540,0.04550946
1390,0.506373640,9.6821520,-1.91655850,-0.198836640,0.0122173050,0.026267206
1400,0.501585250,9.7120790,-1.63703540,-0.24342980,-3.0543262E-40,0.02565634
1410,0.623689530,9.7988690,-1.35451960,-0.31367930,-0.0213802830,0.014966198
1420,0.72723880,9.7306350,-0.810437260,-0.311235850,-0.078496180,-0.055283304
1430,0.76494740,10.1035310,-0.91039520,-0.14233160,-0.164933620,-0.10567969
1440,-0.67995330,9.9000240,-1.34314720,-0.0109955740,-0.145080490,-0.46211955
1450,-1.4963760,9.0129720,-1.63823250,0.220216920,-0.99357230,-0.24098633
1460,-1.80462960,9.6809550,-1.53288770,0.249233020,0.938594460,-0.27183503
1470,0.13168110,10.0622310,-0.13287820,0.117286130,-0.50029860,-0.17134771
1480,1.42634570,9.5456820,-0.37888240,-0.071471240,0.274583940,-0.26267207
1490,-0.3501520,9.9969890,-0.389656340,-0.127059970,0.46547930,-0.3118467
1500,-2.2714990,9.3643220,-1.0438720,-0.314290170,1.04396870,-0.34788775
1510,-1.97401930,9.4110080,-1.04267490,-0.196087750,0.215635430,0.065973446
1520,-2.33913520,9.31045150,-1.0917560,-0.088270030,-0.405309080,-0.3023783
1530,-1.51193830,9.1763760,-1.2581530,-3.0543262E-40,-0.3106250,-0.1441642
1540,-0.852934360,9.4229790,-0.760757570,0.277638260,-0.44287730,0.1432479
1550,-2.6892870,9.2757360,-0.77811560,0.352469240,-0.930347740,-0.13164146
1560,-1.62147310,9.7868980,-1.626860,0.14691310,-0.445015340,0.20769419
1570,-0.74459670,9.4181910,-1.73699330,0.200058370,-0.127365410,0.4202753
1580,-0.087388360,9.95509050,-1.44789350,0.08429940,-0.163406450,0.6041457
1590,0.54707510,10.2753150,-1.25336460,0.0054977870,-0.00152716310,0.4990769
1600,0.83318220,9.9245640,-0.64344170,0.005803220,0.086742860,0.052839845
1610,0.158017310,9.6336690,-1.32938050,0.161573860,0.0439822970,-0.070554934
1620,0.111928930,9.6390560,-1.50355860,0.235183120,0.080939640,-0.058948494
1630,0.295683920,9.6635960,-1.78308180,0.253814520,0.063529980,-0.0125227375
1640,0.389656340,9.7396130,-2.1661540,0.219911490,0.0226020140,-0.034208454
1650,0.187346280,9.530120,-2.16974520,0.155159770,0.00213802840,-0.07788532
1660,0.168791220,9.5899750,-2.27329440,0.150578290,-3.0543262E-40,-0.021380283
1670,0.272340450,9.6019460,-2.47321030,0.131030590,-0.0109955740,0.005192355
1680,0.223259310,9.5462810,-2.53306530,0.070860370,-0.0085521140,0.0
1690,0.150834710,9.4487170,-2.43131180,0.075136420,9.162979E-40,0.06872234
1700,0.611718540,9.6731730,-2.8197710,-0.033903020,-0.0155770640,0.13805555
1710,0.614112730,9.5774050,-2.52648140,-0.069638640,0.0183259570,0.036957346
1720,0.499191050,9.5564560,-2.485780,-0.0458148940,0.0369573460,0.020158553
1730,0.65122290,9.58099650,-2.45465540,-0.0250454750,0.0400116740,0.011911872
1740,0.644638840,9.6019460,-2.485780,-0.044287730,0.0445931630,0.017715093
1750,0.64523740,9.57980,-2.2565350,-0.0561996030,0.0345138870,0.009773844
1760,0.76973590,9.6552170,-2.44986680,-0.0540615730,0.0085521140,0.004886922
1770,0.70808520,9.5887780,-2.17094230,-0.072692960,-0.0152716310,-0.033292156
1780,0.627280830,9.6043410,-2.1422120,-0.0329867230,0.0042760570,-0.05375614
1790,0.71107790,9.6091290,-2.22301630,-0.0091629780,0.019853120,-0.028405234
1800,0.630872130,9.6420490,-2.17692780,-0.0610865240,-0.00702495030,-0.03726278
1810,0.566827240,9.6360640,-2.07218150,-0.080939640,-0.0064140850,-0.029321533
1820,0.67995330,9.6510270,-1.92852950,-0.110566610,-0.00152716310,-0.0125227375
1830,0.597353340,9.678560,-1.83156430,-0.166460780,-0.0140499010,-0.022907447
1840,0.52552730,9.6659910,-1.50056590,-0.268475260,-0.0323758570,0.002443461
1850,0.647033040,9.7892920,-1.40000940,-0.378736470,-0.0354301850,0.017104227
1860,0.71047940,9.8012630,-0.85113870,-0.350331220,-0.1081231460,-0.0888809
1870,0.64044890,9.9293530,-0.459088180,-0.253509070,-0.239153740,-0.25686884
1880,-0.120308640,9.7408090,-0.457891080,-0.199142070,-0.147218530,-0.5363397
1890,-1.42095880,9.3541460,-0.916979250,-0.15638150,-0.388204870,-0.4428773
1900,-1.75315420,9.12729550,-1.48380650,0.0937678140,-1.1035280,-0.18417588
1910,0.198120190,9.2146840,-0.402824430,0.446847920,-2.202780,0.029321533
1920,0.71646490,9.6193040,0.38127660,0.246789560,-0.0229074470,-0.09560041
1930,-0.00119710080,9.4576950,-0.76973590,0.128587130,0.96699970,0.015577064
1940,0.0185550640,9.8186220,-1.06482120,-3.0543262E-40,1.30144830,0.037873644
1950,-1.81719910,9.8407680,-1.29406610,0.13377950,1.86344440,-0.08246681
1960,1.21206460,9.5379010,1.11390230,0.104457960,-0.94073250,0.2919936
1970,0.68534020,10.2058830,0.37888240,-0.0369573460,0.63865960,0.02687807
1980,-0.552462040,10.2771110,-0.745195270,-0.199752940,1.46821460,-0.18600847
1990,-0.849343060,9.8090450,-0.459686730,-0.255952540,0.50121490,-0.20097467
2000,-0.465073670,9.5187470,-0.70928230,-0.20494530,0.43829580,-0.31490102
2010,0.42377370,8.5137820,-0.88824880,-9.162979E-40,0.650266050,-0.52473325
2020,-3.33632020,9.0847990,-2.08295540,-0.0287106670,0.96547250,-0.14294247
2030,-1.10671970,9.5833910,-1.15041390,0.1154535340,-0.091629790,0.38240165
2040,-0.22206220,9.7767230,-0.82300680,0.140499010,-0.0610865240,0.45234573
2050,0.304662170,9.9904050,-1.14861820,0.079412480,-3.0543262E-40,0.44135013
2060,0.47824180,9.8952360,-0.72185180,0.086742860,0.114537230,0.19394971
2070,0.649427240,9.8341840,-1.29765740,0.233350530,0.063835420,0.118507855
2080,0.83318220,9.78630,-1.60471370,0.287717520,0.0180205260,0.081855945
2090,0.784101070,9.7288390,-1.87944830,0.207694190,0.0531452750,0.011911872
2100,0.70269820,9.6695820,-2.02130480,0.121867620,0.049174650,-0.041233405
2110,0.76734170,9.6396540,-2.03267720,0.088270030,0.0445931630,-0.03604105
2120,0.67935470,9.6432460,-2.1062990,0.044287730,0.0436768640,-0.044898596
2130,0.624886630,9.6330710,-2.12904380,0.00335975880,0.037262780,-0.051923547
2140,0.621295330,9.6647940,-2.1446060,-0.024434610,0.0476474870,-0.043982297
2150,0.60992290,9.7264440,-2.13921930,-0.109344880,0.04214970,-0.036651913
2160,0.51774610,9.6151140,-1.79265860,-0.1007927660,0.0589484940,-0.023823744
2170,0.60274030,9.6492310,-1.77111070,-0.0345138870,0.0659734460,0.0061086523
2180,0.65960260,9.6659910,-1.71783970,-0.045509460,0.037568210,0.0033597588
2190,0.71706340,9.7689420,-1.82557880,-0.1053742540,-0.0180205260,0.008246681
2200,0.92236620,9.9185790,-1.15639940,-0.0064140850,-0.044287730,-0.105068825
2210,1.29885450,9.6863410,-0.71407070,3.0543262E-40,0.240070040,-0.21624629
2220,0.832583670,9.6354650,-1.12707040,-0.121562180,1.08886730,-0.21746802
2230,0.856525660,9.5061780,-1.38684130,-0.011606440,1.04030350,-0.38698313
2240,-0.82839380,9.74021150,-1.84592950,-0.085826570,0.805731240,-0.3200934
2250,-0.596156240,9.5636390,-2.37325240,-0.0155770640,0.35949420,-0.070554934
2260,-0.63266780,9.5145580,-1.8878280,0.034819320,-0.133474050,0.102319926
2270,-0.345962140,9.42178250,-1.3778630,0.00702495030,-0.382401650,0.31642818
2280,1.28149640,10.0556470,-0.125695590,0.0039706240,-0.401949350,0.3680463
2290,0.60752870,10.0676180,-2.07517430,0.00122173050,0.0277943690,0.06963864
2300,0.542885240,9.7318320,-1.37546890,-0.019853120,0.036041050,-0.013133603
2310,0.790086570,9.8401690,-1.16477920,0.024434610,0.0299323960,-0.04337143
2320,0.54108960,9.7108820,-1.341950,0.082466810,0.039706240,-0.05131268
2330,0.457891080,9.707890,-1.36289930,0.085521130,0.0601702260,-0.05589417
2340,0.34536360,9.6193040,-1.34434430,0.104152520,0.0332921560,-0.0290161
2350,0.5165490,9.7114810,-1.57658180,0.1038470940,0.0345138870,-0.028099801
2360,0.300472320,9.6534210,-1.79565130,0.103236230,0.034819320,-0.064751714
2370,0.283114340,9.6821520,-1.87106860,0.076969020,-0.0134390350,-0.074830994
2380,0.207098450,9.6534210,-1.91177010,0.0519235470,-0.0152716310,-0.047036625
2390,0.36092590,9.7868980,-2.07756850,0.0219911490,-0.0409279730,-0.03726278
2400,0.344765040,9.7294370,-2.04524680,-0.0250454750,-0.081245080,-0.030848695
2410,0.246004220,9.6887360,-1.8519150,-0.092546080,-0.0876591650,-0.059864793
2420,0.26695350,9.7599630,-1.92852950,-0.141720740,-0.108734010,-0.07391469
2430,0.165199920,9.89164450,-1.52630350,-0.225714710,-0.164628180,-0.13133603
2440,-0.158615860,9.8246070,-1.58256730,-0.124616510,-0.192727980,-0.3640757
2450,-0.578798230,9.8383730,-1.08397480,-0.233045090,-0.365602850,-0.5027421
2460,-2.36128140,10.3405570,-4.43226580,0.202196390,-1.57847580,-0.64934975
2470,-0.55904610,9.3888620,-2.53067110,0.396756980,-3.1847460,-0.66889745
2480,-1.32938050,7.75841050,-0.74280110,0.61697390,-3.4382550,-0.08674286
2490,1.11749360,9.038710,2.66594360,0.434936050,-2.76905230,0.7128797
2500,1.79624990,10.91875650,2.56000020,0.278859970,-1.02136670,0.43096542
2510,1.04327340,10.8786540,0.58598090,0.150883720,0.735481740,-0.14019357
2520,0.207098450,9.525930,0.246004220,-0.281303440,2.15207820,-0.3662137
2530,-1.97401930,8.9172040,-1.99197580,-0.253509070,2.43826870,-0.21074851
2540,-3.54042580,8.8633350,-4.53820940,-0.045509460,1.32130160,0.087964594
2550,-0.983418350,9.1219080,0.55186350,0.0296269640,-0.237932010,0.38637227
2560,-0.238821630,10.1298680,-1.52211370,0.173485730,0.0610865240,0.537256
2570,0.0401028770,10.0149460,-1.04447050,0.149661990,0.094073250,0.44165558
2580,0.508767840,9.9281560,-1.28568630,0.18539760,0.166766210,0.21533
2590,0.59795190,9.8497460,-1.78667310,0.25198190,0.076969020,0.08674286
2600,0.54348380,9.7300360,-1.97641350,0.226936440,0.041844270,0.06291912
2610,0.558447540,9.686940,-2.10510180,0.188451930,0.030237830,0.07147124
2620,0.653018530,9.6384570,-2.27209730,0.1197295860,0.0238237440,0.053145275
2630,0.68474170,9.6205010,-2.26910470,0.041538840,0.031764990,0.022907447
2640,0.69790980,9.5983540,-2.14101480,0.0189368220,0.0054977870,0.014049901
2650,0.73681560,9.5833910,-2.29065250,0.0647517140,0.01252273750,-0.018020526
2660,0.602141740,9.5941650,-2.39061050,0.076663590,0.047952920,-0.03970624
2670,0.647033040,9.5486750,-2.38522340,0.083688540,0.0647517140,-0.014660766
2680,0.805648860,9.5857850,-2.51870010,0.078190750,0.068416910,0.0
2690,0.809240160,9.5857850,-2.58094950,0.0592539270,0.090408060,0.007330383
2700,1.08217920,9.612720,-2.55042340,0.114842670,0.0891863260,0.0070249503
2710,0.75776480,9.4822360,-2.68210430,0.077274460,0.120951320,0.0106901415
2720,0.7709330,9.5199440,-2.83832620,0.152716310,0.1108720450,0.008552114
2730,1.99077870,10.4465010,-1.52091660,0.2040290,0.102930790,-0.031154128
2740,0.55066640,9.1961290,-2.63661460,-0.369268030,2.21927330,-0.42241332
2750,1.09055890,9.6935240,-2.51989720,-0.201585530,1.33779490,-0.26419923
2760,0.833780770,9.8659070,-1.78667310,-0.156686930,0.469449940,-0.22296582
2770,0.062847790,9.5498720,-1.37487030,-0.14599680,0.345749740,-0.20372356
2780,0.138265150,9.513360,-1.76452660,-0.121562180,-0.06933320,-0.10567969
2790,0.874482150,9.6252890,-1.55742820,-0.065362580,-0.359188770,-0.011301007
2800,0.0245405680,9.5720190,-1.56820210,-0.088575460,-0.0922406540,-0.013133603
2810,0.13287820,9.6342680,-1.46106160,-0.0287106670,-0.87170470,0.04917465
2820,1.47422970,8.8010850,-2.40796830,0.131336030,-1.28006820,0.34513888
2830,1.55742820,10.0035730,-1.33776020,0.083077680,0.402254760,0.08155051
2840,0.836174960,9.7461970,-1.79086290,0.077274460,0.0308486950,-0.052534413
2850,0.62787940,9.6546180,-1.71963540,0.088270030,0.0045814890,-0.08002335
2860,0.73382280,9.5965590,-1.66995570,0.1154535340,0.0152716310,-0.057726767
2870,0.66319390,9.6887360,-2.10869310,0.1291980,-0.00213802840,-0.07360926
2880,0.571615640,9.641450,-2.05362650,0.0458148940,0.00335975880,-0.08674286
2890,0.430357750,9.6109240,-1.99676420,0.0250454750,3.0543262E-40,-0.08246681
2900,0.464475130,9.6390560,-2.09133530,0.0079412480,-0.0097738440,-0.063224554
2910,0.446518630,9.6612020,-2.035670,-0.036346480,-0.0097738440,-0.032070424
2920,0.41898530,9.6731730,-2.04524680,-0.0620028230,-0.021074850,-0.015271631
2930,0.134673850,9.6474360,-1.87884970,-0.11514810,-0.0299323960,-0.021380283
2940,0.36332010,9.6588080,-1.83036720,-0.174707460,-0.048869220,0.0036651916
2950,0.467467870,9.7629560,-1.61608610,-0.270918730,-0.0485637860,-0.018325957
2960,0.26336220,9.7150720,-1.30603710,-0.302683740,-0.06933320,-0.06383542
2970,0.505176540,9.7886930,-0.73920980,-0.29321530,-0.135612090,-0.0870483
2980,0.610521440,10.0742030,-0.72364750,-0.180816110,-0.257785140,-0.22235495
2990,0.0101753580,9.9586820,-0.28969840,-0.090408060,-0.11423180,-0.44135013
3000,-0.67815760,9.7970730,-0.559644640,-0.0284052340,-0.13377950,-0.6078109
3010,-2.47680160,9.0776160,-2.1236570,0.056810470,-0.709520,-0.61391956
3020,-2.3696610,8.9860370,-1.6855180,0.0390953760,-1.73485730,-0.3481932
3030,-1.84892230,8.873510,-0.453701230,0.133168620,-2.3105980,0.082161374
3040,0.480037450,11.1575780,0.0514753350,0.139277280,-2.26753190,0.14019357
3050,0.353144760,9.8144310,0.921767650,0.334448720,-1.69392930,-0.43493605
3060,-0.6949170,8.5125840,1.0091560,0.451123980,-1.18904920,-0.37843102
3070,-1.8932150,8.8920650,-0.344765040,0.61055980,0.187841060,0.13439035
3080,-1.18393280,9.4128040,0.5871780,0.27702740,-0.39248090,0.35796702
3090,1.29047480,10.9253410,0.495599750,0.0821613740,0.365602850,0.32375857
3100,0.47943890,10.2459860,-0.68653730,-0.26694810,1.76967660,-0.15821409
3110,1.98000480,7.28495740,-1.79684840,-0.14141530,1.92605820,0.010079277
3120,-0.964264750,9.2601740,-3.10527970,-0.0235183130,1.1465940,0.8891144
3130,7.729680,12.8245410,-1.29646030,-0.0226020140,-0.319787950,0.70188415
3140,1.07619370,10.0287120,-0.982221250,0.079717910,0.113010070,-0.033292156
3150,0.36332010,9.7701390,-1.27072250,0.127976270,0.0574213340,-0.05222898
3160,0.5165490,9.7450,-1.24199210,0.175929190,0.0296269640,-0.060170226
3170,0.393247630,9.6749690,-1.37906010,0.202501830,0.031459560,-0.0729984
3180,0.320224460,9.6600060,-1.58496150,0.223576680,0.0161879290,-0.0693332
3190,0.356736060,9.6761670,-1.98120190,0.221744090,0.0039706240,-0.011301007
3200,0.406415730,9.6899330,-2.16316130,0.12828170,-0.0085521140,-0.06352998
3210,0.165798470,9.5624420,-2.05781630,0.08429940,-0.017409660,-0.05497787
3220,0.279523040,9.5995520,-2.28107570,0.1023199260,0.0024434610,0.004581489
3230,0.2609680,9.6480340,-2.39599730,0.0332921560,-0.00213802840,-0.032986723
3240,0.208295550,9.5642380,-2.27090020,0.0085521140,0.0094684110,-0.0106901415
3250,0.225653510,9.5869820,-2.30920740,-0.0293215330,-0.0024434610,0.004886922
3260,0.0460883830,9.6881370,-3.01789120,-0.0378736440,0.0436768640,0.0125227375
3270,0.316633160,9.5618430,-2.20685550,-0.035735620,0.0424551330,0.03970624
3280,0.445920080,9.6773630,-2.07457570,-0.104457960,0.0271835030,0.01282817
3290,0.405817180,9.6366620,-1.95067580,-0.120340450,0.0262672060,0.045814894
3300,0.448314280,9.6354650,-1.73579620,-0.187841060,0.0140499010,0.004886922
3310,0.587776540,9.6977140,-1.56101950,-0.223576680,-0.0054977870,0.021991149
