time,x-accel,y-accel,z-accel,x-gyro,y-gyro,z-gyro
270,7.71052650,-12.6150480,0.862511160,2.82586260,0.0644462850,1.1417072
280,1.9171570,-13.2004310,0.292092620,2.37412790,1.69515110,0.71593404
290,1.87106860,-3.7930140,-2.52767850,1.81640780,-2.21102670,1.3267993
300,2.56778120,-3.24354480,0.796072070,-0.108734010,-1.71836390,0.31581733
310,0.224456410,-14.4777370,12.3870010,-0.582460,0.0048869220,0.06841691
320,3.47398660,-4.12221670,3.36265640,-0.34941490,-0.847880960,0.3494149
330,5.6742580,-0.21727380,-6.6097920,-0.496938880,0.75166970,0.053450707
340,1.73280350,-10.5386770,-0.26934770,-2.09343530,1.94652210,-0.4428773
350,0.937329950,-9.104550,1.2288240,-1.70859010,0.67225720,-0.18020524
360,-0.36451720,-9.5929680,-0.57580550,-1.15850590,0.896444740,-0.56199604
370,-1.76213240,-10.8529170,0.0347159240,-0.965777930,0.720515550,-0.7498371
380,-3.1459810,-13.2052190,1.37846160,0.557414530,0.632856370,-0.042455133
390,8.3832970,-17.2274780,1.38743980,3.17191770,-0.64324110,1.0097603
400,0.167594120,-10.4081940,-4.13718030,2.01341180,-0.707076550,1.5928311
410,3.6517560,-0.421978060,-1.68851080,1.83442830,-3.33013180,0.77946407
420,2.13921930,-8.8244290,8.1067670,-1.43736590,-0.92851520,0.41233405
430,1.59393980,-12.1834940,7.42681360,0.739452360,-1.47859930,0.45478916
440,5.9340290,-19.6085110,6.3075240,-1.09436510,0.361021370,0.019242255
450,1.59753110,-13.9282680,-5.34385820,-2.61939020,1.86588790,-0.95356065
460,3.7648820,-6.83185430,0.910993750,-1.98378490,-0.26022860,-0.28130344
470,0.597353340,-8.1827830,-1.39402390,-1.60352120,1.86772050,-0.47891834
480,1.53288770,-9.7874970,0.305260720,-1.08672930,0.96516710,-0.8313876
490,-0.95887780,-13.0310410,2.2846670,-0.169820530,0.56841010,-0.4578435
500,13.6978260,-17.4016570,3.17411280,3.21009680,-0.844215750,1.1325442
510,-0.764348860,-13.9683710,-2.0865470,2.25745250,0.137139250,1.5632042
520,3.33691860,-1.1222820,-2.61147550,2.23210170,-3.29012010,1.4251486
530,3.20523760,-1.63284550,-0.33937810,-0.91477070,-1.27793010,0.5235115
540,1.50954410,-14.53280450,5.72453640,1.33168630,-0.489913940,0.12705997
550,2.95923330,-19.6085110,2.8838160,-1.41415310,1.15758970,-0.05131268
560,-0.743998170,-16.4164430,-4.7471030,-2.44529370,2.80264970,-1.520749
570,1.68791220,-7.9882540,0.958279250,-1.55923350,-0.38484510,-0.5012149
580,-0.043095630,-8.0277590,0.26815060,-1.13071160,1.06931960,-0.5910121
590,-0.313640420,-10.5494510,1.10312840,-0.990823450,0.66126160,-0.9236283
600,-2.32656550,-13.1740950,3.68467640,0.202196390,-0.142026170,-0.17348573
610,11.8614740,-16.8258510,1.25396310,3.1288520,-0.428216550,1.1896601
620,-1.24378780,-13.679870,-0.96486330,2.343890,-0.164628180,1.205848
630,3.4775780,-2.803610,-1.5364790,2.24492980,-3.02469920,1.3701707
640,3.9582140,0.259770870,-0.199317290,-1.13162790,-0.90713490,0.75136423
650,4.5495820,-10.5326920,7.8320320,1.50761540,-1.84236960,0.21960606
660,-0.91398650,-15.8621850,-7.1035960,0.344833430,2.22629830,0.25350907
670,-4.05218650,-19.6085110,-3.42251130,-3.37350320,4.9040260,-1.790446
680,1.49098910,-9.60493850,1.35631530,-1.82160020,-0.150578290,-0.589485
690,1.06960960,-7.2616140,0.0508767850,-1.48195910,0.973108350,-0.64965516
700,0.220266550,-9.8036580,0.468066420,-0.99235060,0.62186080,-0.9447031
710,-3.88698650,-13.6283950,1.6322470,0.0226020140,-0.0775798860,-0.36041048
720,11.8650650,-16.3242660,0.88705170,3.14412330,-0.36621370,1.0735956
730,1.07918640,-13.1088520,-0.308253470,2.52195720,0.29596420,1.1414018
740,2.45405670,-1.61668470,-2.35828880,2.3325890,-2.82555720,1.4104879
750,3.24294610,-1.65738620,0.528520050,-1.3188580,-0.91843590,0.17898351
760,3.56436780,-6.02500870,6.1351420,1.65758290,-1.52716310,0.5561928
770,3.15017080,-19.6085110,6.7115460,-1.34726330,1.17225040,0.53786683
780,0.494402650,-16.276980,-8.6263080,-2.15360550,2.3292290,-2.133447
790,1.68252530,-7.9349830,0.189740480,-1.71225520,-0.174402030,-0.27885997
800,0.459686730,-7.6207440,0.040701430,-1.32252320,1.02472640,-0.6178902
810,0.322020140,-9.6540190,1.61309340,-1.13193330,0.64110310,-0.86651236
820,-3.84448930,-15.1630780,1.86508310,1.56412040,0.386066820,-0.33261612
830,1.92134690,-17.3890880,-2.0715830,2.4639250,0.57085360,0.7156286
840,1.12527480,-12.6940570,-2.38282920,1.93827550,0.2040290,1.3387111
850,2.85388850,-0.259770870,-3.83072280,1.08214780,-2.4682010,1.4138476
860,2.79702620,-3.45124170,1.7758990,-1.26235310,-1.14384520,0.090713486
870,2.5175030,-1.1863270,5.8328740,1.178970,-1.44316910,0.71685034
880,3.06697250,-19.6085110,2.68569560,-0.095600410,1.85916840,0.17959438
890,-1.73639480,-19.6085110,-1.63164840,-2.5353960,3.15420270,-1.7788396
900,-0.43095630,-10.8092220,0.545279440,-2.14658050,0.547335270,-0.4654793
910,0.250792620,-6.21055940,-1.62386730,-1.70248140,1.29106370,-0.70921457
920,0.69551560,-11.6860980,2.27329440,-1.31274940,0.65881820,-1.0296134
930,-4.0150760,-15.7574390,2.5163060,0.580932860,0.261755760,-0.39522982
940,10.1178960,-18.0995660,1.59154560,3.08700750,-0.328034640,0.71685034
950,0.51535190,-12.31158350,-3.5081040,2.09068630,-0.0387899430,1.496009
960,3.89357040,-0.248996970,-3.1968580,1.23516950,-2.9462030,1.4172074
970,3.23636220,-2.77487970,2.63182620,-2.00241640,-0.65912360,0.086437434
980,4.2084080,7.60518170,7.209540,1.14506690,-1.65483390,0.64904433
990,8.3791070,8.0540940,3.08433030,0.481972660,-0.732732830,0.63346726
1000,2.55102180,-8.5215630,-1.89022220,-2.05708860,1.79869270,-0.1518
1010,1.23959790,-6.9156520,0.181959330,-2.33014540,1.54212930,-0.19425514
1020,0.61710550,-8.1947540,0.27772740,-1.61818210,0.92943150,-0.80481493
1030,-1.69629190,-11.7531360,1.30304430,-0.739146950,0.739146950,-0.8552113
1040,-4.44483570,-14.2814130,0.979827050,1.73760620,0.44287730,0.008552114
1050,2.54204370,-17.25980,-2.5749640,2.31976080,1.16369830,1.02717
1060,2.51870010,-11.1994770,-6.07468840,1.6456710,-0.152410880,2.2058344
1070,3.90554140,0.914585050,-3.4069490,1.178970,-3.37136530,1.3078625
1080,3.89895750,-5.98370840,7.69735860,-1.88268670,-0.313984720,0.0106901415
1090,3.08792160,3.49194310,5.97473050,1.04427410,-1.09589220,0.37720928
1100,8.3731220,5.05176540,-0.269946250,-0.314290170,-0.321620550,0.95569867
1110,-2.93708680,-12.7006420,-4.3311110,-2.48530530,3.27973560,-0.80664754
1120,1.99975690,-7.2891470,-0.084994160,-2.04700950,1.68262830,-0.42180246
1130,-0.083198510,-9.6067340,-0.62189390,-1.55434660,1.19729590,-1.0140363
1140,-2.92272160,-13.8378870,1.85131650,-0.197614910,0.402865620,-0.6786713
1150,14.4047150,-11.5095260,2.07278010,2.9284880,-0.80053890,1.3347405
1160,4.13837770,-14.6177990,-0.052073890,2.89641760,0.28649580,1.1801916
1170,3.01011010,-2.55401470,-3.16812730,2.45506740,-2.23210170,1.5125023
1180,1.94169760,0.52911860,-1.63404260,-0.243735240,-1.77639620,0.47647488
1190,0.52552730,-19.6085110,17.9337670,-0.212886540,-0.134084930,-0.29749137
1200,3.30339980,-19.6085110,4.0485950,-0.470366240,0.685390830,0.4083634
1210,3.99831680,-15.5796690,-8.5826150,-1.9966130,1.68507180,-2.3658812
1220,1.60591080,-7.5555020,0.058059390,-1.71408780,-0.527482150,-0.3539964
1230,0.844554660,-8.3569610,-1.26533560,-1.75684850,0.970359440,-0.5589417
1240,1.24917470,-10.6966940,1.70407310,-1.46180060,0.775187970,-0.82558435
1250,-0.170586870,-12.4588270,2.47859740,-0.120340450,0.61055980,-0.1994475
1260,6.3560070,-12.1888810,-0.868496660,3.0570750,-0.25076020,0.7058548
1270,4.01747040,-13.7690540,0.146046310,2.21285940,2.37962560,1.1414018
1280,1.16058920,-3.11485650,-2.39420180,2.05189630,-2.27913830,1.475545
1290,3.18129540,-1.00676180,-1.35631530,-0.65606930,-1.27518120,0.52839845
1300,0.192733240,-13.568540,10.3004540,-0.37476580,0.496328030,-0.38148534
1310,5.30794530,-9.2631660,2.23738150,-0.233350530,-0.141720740,-0.17501289
1320,9.5289230,-7.7195050,-4.7662570,-1.4233160,0.970664860,-0.44257188
1330,-0.126294140,-7.6033860,-1.79146150,-2.48408340,1.31000050,-0.3368922
1340,-1.85371070,-8.6993320,-1.23181680,-1.79991450,2.83166580,-0.5225952
1350,1.7148470,-9.0458930,0.68414310,-0.91660330,1.35642620,-0.73945236
1360,0.97084880,-11.5514250,1.65439330,-0.307265220,0.46425760,-0.39553526
1370,0.101753570,-13.9629840,0.143053550,2.4138340,0.354607280,0.23671028
1380,1.71005860,-13.5278380,-3.46081850,2.71224160,1.20737520,0.75716746
1390,2.21523520,-6.56190820,-4.11024570,2.0656410,-1.13010070,1.949271
1400,3.68647220,-2.1715410,-1.71305130,0.350025770,-2.4562890,0.8481864
1410,1.9650410,-12.9813610,11.6459960,-1.31794180,0.394008070,-0.20341812
1420,7.02758070,-14.604630,-0.283114340,-0.99326690,0.1169806940,0.09560041
1430,3.43268680,-13.5793130,-6.37276650,-1.76295710,1.22325770,-1.2140946
1440,3.3788170,-6.82826330,0.37169980,-2.05708860,-0.87536990,0.12736541
1450,-0.116717330,-8.8417870,-2.0075380,-1.41598560,1.77456360,-0.6270532
1460,0.477643250,-10.3543230,1.92374110,-1.25471720,0.83352560,-0.70707655
1470,1.58675720,-11.8243640,6.4296290,0.30237830,0.344222580,0.12003502
1480,14.2873980,-16.2033580,0.6829460,3.41320940,-0.298102230,1.1068878
1490,0.668580830,-13.7810250,-1.81241070,2.22232770,0.67531150,0.870483
1500,2.86047240,-0.77691850,-0.71826050,1.76753850,-2.60320230,0.9602802
1510,1.88423670,-3.85945320,2.2116440,-1.30267010,-1.00670590,0.28221974
1520,1.2342110,-11.1138840,5.5814830,0.398284140,-0.216551740,0.004581489
1530,8.105570,-19.6085110,4.5250410,-1.56503680,1.80846660,-0.0711658
1540,-2.38103370,-19.6085110,-1.54605580,-2.7950140,3.35181760,-1.8655825
1550,1.99556710,-8.3012960,0.89483290,-1.72935950,0.308181520,-0.19303341
1560,0.222660770,-8.9190,-0.492008450,-1.36558930,1.54274020,-0.30757064
1570,0.0784101040,-10.1262760,1.49039050,-1.10872040,0.846353770,-0.7351763
1580,0.203507140,-13.4596030,2.69108270,0.091935220,0.822530030,-0.10476339
1590,10.2818990,-16.7414550,-0.73322430,3.30081030,0.366824570,0.7797695
1600,-1.14861820,-14.3017640,0.476446150,2.23912640,0.970970330,0.64660084
1610,4.92247870,-2.34512070,-1.92433970,2.13863920,-1.94071890,1.1591167
1620,3.58651420,-3.5601780,5.661090,0.1081231460,-0.05803220,-0.23304509
1630,0.944512550,-8.6101470,9.1386680,-0.77610430,-0.0876591650,-0.013744468
1640,-1.89082070,-10.5811750,-2.86047240,-0.968832250,2.2458460,-0.39187005
1650,-2.64499430,-19.6085110,-2.23019890,-2.99690490,3.54576730,-1.7641789
1660,2.26192210,-10.2435920,0.970250250,-1.634370,1.04366330,-0.41630468
1670,-0.98880530,-9.1853550,-0.85592710,-1.26907250,2.27700020,-0.38912117
1680,0.116717330,-9.6917290,0.158017310,-1.01861770,0.99326690,-0.66767573
1690,1.90877740,-12.0320610,4.68964240,-0.0965167060,0.7137960,-0.21197024
1700,9.0602580,-12.2415530,2.30082770,3.1572570,1.02197750,0.9975429
1710,1.03848490,-12.8113740,-0.99239660,2.35916160,0.738841530,0.6249151
1720,3.18728110,-3.19027380,-1.3886370,2.01157930,-1.9266690,1.047023
1730,1.58974990,-2.57675960,1.11749360,-0.64629540,-1.10444440,0.09162979
1740,0.056263740,-15.174450,12.0302650,-0.79748460,0.492968260,-0.3979787
1750,1.24857620,-17.511190,-0.68893150,-0.129808860,0.491135660,-0.22937989
1760,-4.43047050,-19.6085110,-2.45465540,-3.15878420,4.1059310,-1.9303342
1770,1.64002810,-10.4698440,1.17974290,-1.90376150,0.60658920,-0.36743546
1780,-0.92835170,-8.9004450,-0.36810850,-1.34390350,2.00883030,-0.4868596
1790,1.05943430,-9.2075010,1.424550,-1.09405970,0.661567030,-0.78801614
1800,-1.19710090,-13.7247610,2.59950450,0.237015710,0.99448860,-0.038179077
1810,9.4259720,-16.8976760,-0.87029230,3.22842290,0.81764310,0.5699373
1820,-0.584185240,-12.84489250,-0.400430230,2.2458460,0.448069660,0.49021935
1830,2.45405670,-2.74435380,-2.2595280,1.78311560,-1.58366810,0.8790351
1840,2.35709170,-2.90835640,1.67953250,-1.20615340,-0.8909470,-0.020463986
1850,0.921767650,-14.8476420,8.0756430,0.423329620,0.201890960,-0.16829337
1860,8.1732060,-19.6085110,15.11280,-1.94255150,0.86712320,-0.41996986
1870,8.8256260,-9.69232750,-6.9276230,-1.1359040,0.072692960,-0.8371908
1880,5.0685250,-5.39653060,0.81223290,-1.78494820,-0.309097830,0.03726278
1890,-0.129885440,-7.73446850,-0.603338840,-1.41598560,1.81549160,-0.23548855
1900,1.78727160,-8.7298580,-0.20889410,-1.0971140,0.921490250,-0.7254025
1910,-0.565630140,-12.2301810,3.18608380,-0.181426970,0.78526730,-0.3118467
1920,6.7312980,-19.5342920,-2.48218870,3.25835510,0.829860450,0.82436264
1930,-0.316633160,-14.4118970,1.94229610,2.45781640,0.87384270,0.72356987
1940,1.54366160,-0.161608620,-2.444480,2.3255640,-2.6377160,1.4483615
1950,2.5444380,-2.86945080,0.845751760,-1.43583870,-0.718377530,0.064446285
1960,1.22403560,-11.6370170,5.86220260,0.343917130,-0.063529980,0.025350908
1970,8.295310,-19.6085110,10.2914760,-1.56686940,0.234572260,-0.13897185
1980,1.53947170,-19.597140,-7.4304050,-2.14841320,3.06654360,-2.090381
1990,2.24037430,-7.62912370,0.56622870,-1.83320670,0.374154960,-0.21868975
2000,-0.353144760,-8.006210,-0.52433020,-1.44133650,2.01829890,-0.48747048
2010,0.68234750,-9.3224230,0.5578490,-1.16003310,1.01892330,-0.84513205
2020,0.814028560,-12.7227880,2.89040,-0.078496180,0.863152560,-0.22968534
2030,12.3343290,-13.3566520,-0.251989720,3.26079870,0.463952150,1.0158689
2040,1.14981530,-13.5410060,-0.0730231550,2.3206770,0.508545340,0.6963864
2050,2.29603930,-3.01429990,-1.96683670,1.86985850,-2.14963480,1.1878275
2060,2.07637140,-1.31860660,-0.237025960,-0.70799280,-1.23303150,0.27947086
2070,-0.98401690,-19.6085110,14.4855180,-0.59070670,0.08888090,-0.38026363
2080,8.5814170,-15.587450,2.05302790,-1.06657080,0.0305432620,0.2415972
2090,11.3580930,-8.8465760,-7.13292550,-1.11605080,-0.213802830,-0.75228053
2100,5.7915740,-4.3789950,0.3208230,-2.0021110,-0.343306270,0.3304781
2110,-0.523731650,-8.1827830,-0.215478150,-1.38758040,1.62856670,-0.4859433
2120,1.1743560,-8.9076270,0.68414310,-1.19699050,0.7999280,-0.8197812
2130,2.5588030,-12.9346740,5.8610060,-0.169209670,0.76235980,-0.083383106
2140,11.6424050,-13.84806250,-0.77631990,3.39457820,0.59009580,1.0684034
2150,2.02908590,-13.2369420,-0.208295550,2.22996350,1.35245560,0.9263771
2160,1.43592250,-1.80343250,-2.12545250,2.29074480,-2.77119020,1.3090842
2170,2.46602770,-1.02950670,-0.9199720,-0.62033370,-1.6004670,0.41874814
2180,0.1101332750,-17.0772420,12.6042750,-0.29596420,-0.350331220,-0.2012801
2190,4.2329490,-19.6085110,9.6618010,-0.670119170,0.063529980,-0.07788532
2200,3.8929720,-16.7851490,-10.657190,-1.61115710,0.461203250,-1.563815
2210,4.8674120,-5.5210290,0.37169980,-1.98561750,-0.5372560,0.106901415
2220,0.311246220,-8.3659390,-1.18453130,-1.55556830,1.52380340,-0.46639562
2230,2.63781170,-8.741230,0.81462710,-1.20768060,0.59101210,-0.6780604
2240,1.32578920,-12.9400620,3.95342560,0.010384710,0.26481010,-0.24953845
2250,9.2918970,-14.7165590,-2.91015220,3.738190,0.463952150,0.82344633
2260,2.02429750,-14.78778650,1.41078340,2.53753420,0.206167030,1.1487321
2270,1.06302560,-2.36906270,-2.20924970,1.86833130,-2.55036230,1.7828102
2280,3.0645780,-0.302267970,-0.978629950,-0.667370260,-1.65575030,0.6377433
2290,0.114323130,-19.6085110,16.665440,-0.42668940,-0.422107880,-0.29077184
2300,4.0060980,-19.3301870,9.4523090,-0.62033370,-0.206472460,-0.08552113
2310,6.02081870,-10.2830960,-8.1702140,-1.39979770,-0.76419240,-0.9795224
2320,4.8913540,-6.26442860,-0.36092590,-1.91445170,-0.78282380,0.3036
2330,0.872087960,-7.92361070,-1.17375740,-1.69698370,1.48623510,-0.32375857
2340,1.50954410,-9.4092130,-0.35374330,-1.3619240,0.495411720,-0.6243043
2350,-0.74699090,-12.4875570,1.13724580,-0.263588340,0.663399640,-0.4877759
2360,5.83227540,-7.01022240,2.4414870,2.33930850,0.0503963830,0.75869465
2370,4.77643250,-15.3737680,-1.04087910,2.17132040,1.26388010,1.1404854
2380,1.57598330,-8.7262670,-3.27227520,1.6160440,-0.39309180,1.6303993
2390,3.15316370,-0.064643440,-2.03207870,0.57238070,-2.58762530,0.9016371
2400,1.73400060,-19.1823440,18.6951240,-1.35612080,-0.662483330,-0.36835176
2410,3.68048670,-10.4854060,2.44627550,0.242513510,-0.91660330,0.076052725
2420,7.3759370,-4.269460,-6.5637040,-1.09375420,-0.461203250,-0.49541172
2430,4.3855790,-5.52222630,-0.505176540,-1.94102430,-0.142942470,0.4269948
2440,0.354341860,-7.4411790,-0.2076970,-1.79563840,1.55923350,-0.269697
2450,0.53151280,-9.847950,0.474051920,-1.44255830,0.202807260,-0.7425067
2460,-0.63745620,-13.9492180,1.32638780,0.00702495030,0.280387130,-0.5225952
2470,8.7238720,-7.97568460,1.41557180,2.9623910,-0.209526780,0.8445212
2480,3.55957940,-14.8727810,0.0748188050,2.39001040,1.46363320,1.0522153
2490,2.10270760,-4.8075570,-2.32955840,1.83503910,-1.81060460,1.8008307
2500,2.7174190,-0.35374330,-1.49098910,-0.145691370,-2.12306210,0.7458665
2510,-0.38786070,-19.6085110,16.6169570,-0.50274210,-0.57085360,-0.40317106
2520,2.27808280,-10.3178120,1.76751940,0.036346480,-0.35674530,0.23609942
2530,4.9452240,-7.42561670,-6.92522860,-1.17316680,-0.83352560,-0.64904433
2540,3.84748220,-6.36438660,-1.41078340,-1.68232290,-1.24127820,0.3115413
2550,1.0330980,-8.0870150,-0.341173740,-1.67407620,1.09833570,-0.27152961
2560,0.94750530,-9.9880110,-0.213083950,-1.2101240,0.3127630,-0.6582073
2570,-1.87645550,-12.6790930,1.52869770,-0.526260440,0.256257980,-0.6417139
2580,-0.174178170,-13.0430130,-0.538096850,2.37901470,0.127059970,0.3436117
2590,1.9171570,-15.1918090,-1.98838450,2.12458920,1.3851370,0.81245077
2600,1.82438170,-6.2919620,-3.18488670,1.90620490,-1.27243230,2.0372355
2610,3.05859260,-0.910993750,-2.13862060,0.336586740,-2.54639170,0.8445212
2620,2.8838160,-18.8669070,16.6732220,-1.26113130,-0.42516220,-0.18753563
2630,-0.630872130,0.316034620,0.302866520,0.595593630,-1.04213610,0.24312437
2640,10.2250370,1.61129770,-1.17315890,-0.69791350,-1.32985370,0.021685716
2650,3.23696060,-8.0540940,-1.51612820,-2.19117360,-0.0965167060,0.398895
2660,0.122702840,-9.133880,-1.61309340,-1.9541580,1.8814650,-0.38515055
2670,1.62386730,-9.3296050,-0.1095347260,-1.22722830,0.49816060,-0.5766568
2680,-1.85790050,-11.9560450,1.81719910,-0.413250330,0.380569040,-0.53969944
2690,4.15334130,-12.833520,0.52552730,2.79990080,-0.13377950,0.66248333
2700,2.07457570,-14.2676470,-2.22600910,2.61969570,0.81855940,1.0671816
2710,3.96360090,-0.307654920,-3.55000260,1.73913340,-2.7944030,1.5766432
2720,3.47638080,-2.37325240,-0.5578490,-0.52351150,-1.27701380,0.3399465
2730,1.8345570,-11.6436010,6.4894840,0.991128860,-0.937678160,0.18387043
2740,3.15196660,-19.0907650,8.7130990,-1.5983290,-0.346666040,0.15485434
2750,10.6057150,-6.9270240,-4.963180,-1.25410640,-0.78068580,-0.56107974
2760,4.42807630,-6.09683470,-1.4538790,-1.90284530,-0.992961470,0.5311473
2770,1.12527480,-7.3196730,-0.487220050,-1.54793250,0.949895440,-0.40622538
2780,2.44088860,-9.4942060,0.141856450,-1.26723990,0.38179080,-0.6038403
2790,0.33099840,-12.746730,1.39162970,-0.059559360,0.367130,-0.36163223
2800,5.5491610,-8.9674830,0.551264940,2.85732220,-0.136222940,0.6075055
2810,3.9528270,-14.319720,-2.3965960,2.6001480,0.862847150,1.2702943
2820,2.4923640,-1.97581490,-3.04841730,1.76998210,-2.08641030,2.0448713
2830,3.65115760,-1.77769480,-0.82061260,-0.64446280,-1.8243490,0.8686504
2840,-2.7838580,-14.3053550,11.3245740,0.51648660,-0.60597830,-0.18997909
2850,3.4267010,-11.4053780,2.55162050,-0.100487340,-0.886060060,0.31612277
2860,0.043095630,-13.0196690,-7.48068330,-1.29747770,0.18631390,-1.4489723
2870,2.79523040,-11.3999910,-1.14023850,-1.93369390,-0.60536750,-0.70463306
2880,1.11689510,-10.178350,0.403422980,-1.7727310,0.881783960,-0.36896262
2890,0.95528650,-7.36875440,-1.61309340,-1.16644720,0.96638880,-0.5699373
2900,-0.92356330,-11.5412490,0.49859250,-0.609032630,0.51282140,-0.6188065
2910,1.99616560,-13.8510550,0.28131870,1.7586810,0.631940070,0.70249504
2920,4.11024570,-15.0571350,0.449511380,2.60198040,0.671646360,0.81061816
2930,1.35811090,-10.0478660,-3.10228680,1.64872530,0.236404850,1.5176947
2940,3.3339260,-0.553659140,-2.88800570,0.921795670,-2.80723120,1.1606439
2950,3.93367340,-10.8535150,12.4049580,-0.306348920,-0.81550510,0.008246681
2960,1.424550,-4.58010770,5.8340710,0.485027020,-0.7681630,0.44532076
2970,9.4690680,3.73914460,-6.1171850,-0.259006860,0.265115530,0.16982053
2980,2.07337860,-13.9456260,0.0496796850,-1.98775550,1.4303410,-0.82894415
2990,2.06080910,-8.6448640,1.9399020,-2.3255640,0.243124370,-0.129198
3000,1.47063840,-8.8262240,1.44130950,-1.10291720,0.206777890,-0.46028697
3010,0.42856210,-10.5907520,2.38881470,-0.721431850,0.220827790,-0.60048056
3020,0.833780770,-13.6032550,2.8796260,2.00333260,0.047952920,0.49541172
3030,3.50511120,-17.0868190,3.47997210,2.91199470,-0.423940480,0.5882632
3040,-0.0083797060,-9.963470,-1.65319620,1.78983520,0.249538450,1.3570372
3050,3.30758950,1.76632230,-3.2351650,0.610865240,-2.95567150,1.0885619
3060,3.89776040,-12.2517290,14.6567040,0.010384710,-0.50213120,0.15943582
3070,0.562038840,-1.83874690,5.0990510,0.64537910,-0.949895440,0.13500121
3080,6.46434450,1.06541980,-2.7078420,-0.75075340,-0.44470990,-0.43279803
3090,4.34068780,-10.025720,1.47183550,-2.13436320,0.615752160,0.13041973
3100,-1.01873280,-9.0321250,0.967856050,-1.87688350,1.0540480,-0.18753563
3110,1.42514860,-10.2082780,0.55186350,-1.38849680,-0.0476474870,-0.569021
3120,-0.250792620,-11.6543750,0.68534020,-0.5528330,0.191200820,-0.4392121
3130,-0.93792850,-13.5200570,2.1302410,1.32985370,0.564134060,-0.11911872
3140,2.8239610,-1.61249480,-2.23857860,1.78158840,-1.70461940,1.8756617
3150,2.75512770,-2.3499090,-1.40000940,-0.36621370,-2.37473870,0.82863873
3160,-2.02968450,-16.0285820,9.8383730,0.69577550,-0.756251160,-0.20463985
3170,1.62147310,-10.2070810,0.614112730,-1.34207090,0.616363050,-0.4343252
3180,5.61560,-9.9610760,1.48081370,1.90742670,0.60597830,0.745561
3190,5.62697270,-17.515380,1.23061970,2.45262380,0.416304680,0.8979719
3200,1.66576590,-5.2828060,-2.44926830,1.58153010,0.19578230,2.121535
3210,3.53623580,-2.37624530,-1.89860190,0.50090950,-2.82433560,0.70280045
3220,1.8944120,-9.5402960,11.350910,-0.0717766660,-0.53633970,0.23060162
3230,2.63661460,-7.34421350,4.55796150,0.444404450,-0.6276640,-0.054061573
3240,7.08444260,-7.035960,0.33698390,-1.06504360,0.95600410,-0.81581056
3250,3.11425780,-9.0883890,1.26952540,0.147218530,-0.112093770,-0.03940081
3260,3.21122310,-9.1183180,1.40419920,-0.0907134860,0.0369573460,-0.021380283
3270,3.34829120,-9.2290490,0.84874450,-0.32864550,0.067806040,-0.05497787
3280,3.26808520,-9.2889040,1.08816470,-0.0519235470,-0.0082466810,-0.014966198
3290,3.21122310,-9.2601740,0.921767650,-0.22754730,0.218384330,-0.20708331
3300,2.95803620,-9.2134870,1.00795890,0.00610865230,0.070860370,-0.009468411
3310,3.11186360,-9.2727430,0.90680390,0.0048869220,-0.01069014150,0.002443461
3320,3.23576350,-9.2200710,0.925358950,0.0054977870,-0.00213802840,-0.003970624
